title,post_age,post_gen,count_age,count_gen,relationship,score,num_commentsI [M32] am about to be left by my girlfriend [F27] of 10 years with 2 children,32,M,27,F,girlfriend,18,8
Me [28/F] with my GF [29/F] of 3 years controlling behaviors and divvying up household responsibilities,28,F,29,F,gf,1,4
My [31 M] Wife [25 F] is with her family for a medical emergency and I want her to come home.,31,M,25,F,wife,0,65
My(19F) boyfriend(20M) physically beats himself out of guilt,19,F,20,M,boyfriend,1,1
My (f26) with my best friend (m26) of 20 years. He is horribly depressed and staying with me and my boyfriend. How can I help him but also help myself?,26,F,26,M,friend,1,1
I [30m] respond to my gf's [28f] statement about her feelings and an argument ensues. Am I wrong about something?,30,M,28,F,,1,12
Me [32 M] with my SO [28 F] 5 years is a narcissist with depressive tendencies who has been taking anti depressants for a while. but we both emigrated to canada and her mental health situatio with me in the position of " support" has left me financially destitute and her in a better position.,32,M,28,F,so,1,1
Girlfriend (20) almost cheated on me (26)... How should I react ?,26,,20,F,girlfriend,6,12
My boyfriend (18M) and I (17F) know our relationship is basically over because of college but he keeps avoiding me.,17,F,18,M,boyfriend,1,1
Me [26 M] with my fiancee [26 F] of 9 years I don't feel welcome in my own bed.,26,M,26,F,,66,78
My [25 M] family hates my fiance [42 M]. They refuse to have anything to do with him or the wedding.,25,M,42,M,fiance,124,104
I [23M] have finally admitted that I really like my friend [26F]... but don't know what to do.,23,M,26,F,friend,0,2
My [21F] boyfriend [22M] of a year is always moody and it's getting exhausting,21,F,22,M,boyfriend,1,2
I [20F] feel my boyfriend [20M] of 5 months is disrespecting me and it's changing my feelings towards him,20,F,20,M,boyfriend,6,14
My(19F) boyfriend(20M) physically beats himself,19,F,20,M,boyfriend,2,12
My [30 M] wife [28 F] is depressed and wants to move abroad,30,M,28,F,wife,3,2
My boyfriend (18M) and I (17F) know our relationship is basically over because of college but he keeps avoiding me.,17,F,18,M,boyfriend,7,3
Would it be foolish for me [23F] to pursue an ex boyfriend [25M] that I think I'm in love with?,23,F,25,M,boyfriend,1,7
I (34F) think my husband (34M) of 6 years stole our neighbor's dogs and gave them to his uncle across state lines. They were cruel dog owners to say the least but it doesn't sit well with me.,34,F,34,M,husband,18,35
My [18f] gf and I [18m] are going to embark on a LDR advice/tips?,18,M,18,F,gf,1,1
Me [32 M] with my SO [28 F] 5 years is a narcissist with depressive tendencies who has been taking anti depressants for a while. but we both emigrated and her mental health situatio with me in the position of " support" has left me financially destitute and her in a better position.,32,M,28,F,so,2,2
I found out about my (31 f) boyfriend's (33 m) relationship with his "friend" (22f),31,F,33,M,,3,22
My[29F] husband[30M] said I couldn't get another dog,29,F,30,M,husband,86,135
I [25 M] am being ignored by a woman [20 F] who I had a fling with and yesterday told me she's pregnant.,25,M,20,F,,1,5
My brother [19M] hates me [22F] and our entire family addicted to video games,22,F,19,M,brother,3,4
I (22F) close the gap with my LDR boyfriend (23M) TOMORROW but I'm worried about the upcoming change in our sex life,22,F,23,M,boyfriend,1,16
I (26F) have fallen for my coworker (20M) after knowing he liked me.,26,F,20,M,,1,1
I (35m) learned that I have been emotionally abusive towards my wife (29f). I need help.,35,M,29,F,wife,42,51
How do I [19 F ] get my mom [48 ] to grow up?,19,F,48,F,mom,1,1
Me [31 M] with my girlfriend [27 F] 3 years moved in together but are now having issues...need advice/help,31,M,27,F,girlfriend,1,7
My stepsister [26/F] of 14 years didn't include me [23/F] in her wedding party and now it feels like she is ignoring me.,23,F,26,F,,1,16
I [18/m] am good friends with a girl [17/f] who I'm not sure has feelings for me and I'd rather not ruin a friendship.,18,M,17,F,girl,1,1
My sister [35F] inherited my grandparents home on the beach. My family has no boundaries in the summer and the lack of privacy is getting to my sister her husband and myself [21F]. What can we do?,21,F,35,F,sister,415,160
My bf [22M] thinks prostitution is fine and has slept with multiple and I [22F] can't seem to get over it.,22,F,22,M,bf,4,26
I [m/18] have feelings for someone [f/17] who may or may not have feelings for me but I'd rather not ruin a good friendship.,18,M,17,F,,1,2
My (27F) boyfriend (29M) will not look at me while we are being intimate. NSFW.,27,F,29,M,boyfriend,2,2
My bestfriend [M 17] of nearly six years recently came out to me [M 17] and is clearly into me what can I do?,17,M,17,M,,12,9
My [19] GF [19] is very upset about an incident that happened before we started dating and it's tearing me up,19,,19,F,gf,1,10
My (29f) husband (33m) started therapy two months ago. I am concerned about a few things.,29,F,33,M,husband,0,12
How to put my mum's (50's) mind at ease about my (20's) past eating disorder?,50,,20,,,1,2
I [27F] just found out I'm pregnant with soon to be husbands [33M] baby 71 days before our wedding. We cannot agree on keeping the baby.,27,F,33,M,,35,64
M(27) Custody of 2 CATS after breakup F(27),27,,27,,,0,2
M (18) made a really dumb mistake while with girlfriend (18) and now I don't know what to do I feel sick and suicidal.,18,,18,F,girlfriend,1,1
Me [28 M] with my Gf [25] of 9 months been a bit odd with texting recently,28,M,25,F,gf,3,18
My gf's [25 F] social anxiety is making it difficult for me [28 M] to believe our relationship will work,28,M,25,F,,1,4
Me [21M] want to break up with [19F] gf of 1 year but she's in another country and the next time I see her in person is when I holiday there for a week. Not sure to break up on holiday or when we come back?,21,M,19,F,gf,1,1
Why am I [F 21] thinking about my ex [M 25] so much lately?,21,F,25,M,so,1,2
Shocked and upset over sudden breakup with GF [24F]. Can someone help me [28M] understand?,28,M,24,F,gf,2,6
Me [20 M] with my [20 F] girlfriend of many years no longer has romantic feelings for me,20,M,20,F,girlfriend,1,5
I (20f) was raped by my ex fiance (24m) two weeks ago. Everyone wants me to press charges and I don't know what to do.,20,F,24,M,fiance,1,1
Me (31F) with coworker (30ishM). He makes my skin crawl but the more I avoid him the more he seeks me out.,31,F,30,M,,592,151
I'm [27 M] thinking of breaking up with my GF [24 F] of one year but I can't summon the courage to do so.,27,M,24,F,gf,1,1
My girlfriend [22] is lying to me [24] about where and what they are going to do.,24,,22,F,girlfriend,1,3
Me [33 M] with my Girlfriend [26 F] of 5 months Always tells me I don't care about her "feelings" when I don't do exactly what she wants.,33,M,26,F,girlfriend,9,26
My (27F) boyfriend (29M) will not look at me while we are being intimate. NSFW.,27,F,29,M,boyfriend,11,35
Me [27m] with my GF [27f] of 3 years hates my style and wants it to change,27,M,27,F,gf,223,141
Me [M19] and my girlfriend [F21] got into a fight over eggs.,19,M,21,F,girlfriend,5,44
My [27 F] boyfriend [30 M] of 3 years and I don't agree on finances and I don't know where to begin.,27,F,30,M,boyfriend,1,26
I'm [27 M] thinking of breaking up with my GF [24 F] of one year but can't summon the courage to do so.,27,M,24,F,gf,0,0
My [m/19] girlfriend [f/20] came to my door after going black for 3 months had unwanted sex and got herpes.,19,M,20,F,girlfriend,1,1
My boyfriend (18m) and I (17f) of 1 year+ are arguing a lot. Is it bad to always be putting in 80% when the other is only putting in 20%?,17,F,18,M,boyfriend,1,3
I [19M] keep falling harder for my friend[35F] and dont know what to do.,19,M,35,F,friend,3,4
Me [28 M] struggling with [22 F] regarding trust and personality,28,M,22,F,,1,1
I'm [27 M] thinking of breaking up with my GF [24 F] of one year but can't summon the courage to do so.,27,M,24,F,gf,1,6
I am [24M] having thoughts of breaking up w/ my girlfriend [23F],24,M,23,F,girlfriend,1,0
Me [23F] with my boyfriend [28M] of 1.5 years. He said the job I'm pursuing is a relationship dealbreaker.,23,F,28,M,boyfriend,411,274
My boyfriend [26M] is asking me [25F] to borrow money? What would you do?,25,F,26,M,boyfriend,1,14
Is it ok to still stay friends with the person you cheated on your partner with. I'm (24M) with (25F) girlfriend of 1.5 years still talks to guy she cheated on me with.,24,M,25,F,partner,1,35
My (28F) boyfriend (30M) erased the whiteboard I had my novel timeline on. 3 years.,28,F,30,M,boyfriend,782,263
Me [16F] with my boyfriend [21M] feels like I don't deserve this relationship.,16,F,21,M,boyfriend,5,10
Me [30F] with my Husband[33M] of 3 years together 6. I've hurt him really badly and I need to make it better. Please help.,30,F,33,M,husband,29,72
My wife (f27) wants me (m30) to sell my 2 houses I own so that we can go back to renting because she can't find a job.,30,M,27,F,wife,152,170
My [30m] gf [28f] of a year has a male friend she has known since before we met. She has been regularly texting snapchatting and hanging out with him but he had never been mentioned or introduced until I accidentally found out about it all.,30,M,28,F,gf,461,179
Me [29F] with this guy [32M] I am not sure if is interested or not,29,F,32,M,guy,2,4
Boy [18M] and I [17F] are hanging out for first time. Only really talked online.,17,F,18,M,,1,1
I [18M] think that I'm in the relationship [16F] that is going to kill me,18,M,16,F,,1,19
Me [24 F] with my ex-besties [24 F] may be living in close quarters again and I'm not sure how to feel,24,F,24,F,,1,4
[Breakups] I (26M) was broken up with by my fiance (26F) of 3 years last night after losing my job. Not sure how to move on...,26,M,26,F,fiance,1,1
Meeting up with boy [18M]. Only talked online I [17F] am not sure how to make sure it is not awkward.,17,F,18,M,,1,2
I (F20) think my sister (F25) might be an alcholic or soon to be one,20,F,25,F,sister,5,23
gf [28F of 10 months] stopped sexting and generally seems less excited to talk to me [28M],28,M,28,F,gf,1,2
I [23M] am furious at my girlfriend [20F] for leaving during stressful situations,23,M,20,F,girlfriend,58,95
Me [28/F] Navigating Dating with Long-Distance USMC Marine Pilot [34/M],28,F,34,M,,5,3
My [29 M] long distance relationship with my girlfriend [28 F] is fizzling how do I improve myself and the relationship?,29,M,28,F,girlfriend,1,0
I [19M] just ruined a really good friendship [17F] because I have feelings for her.,19,M,17,F,,1,1
I (17M) like a girl (17F) that used to like me but I don't know if she still does.,17,M,17,F,girl,1,1
I [F20] almost cheated on my [M29] bf and i can't stop feeling guilty,20,F,29,M,bf,2,28
Me [23 M] with my GF [21 F] of a year and a half just got back together after a break-up but she's turned everyone against me,23,M,21,F,gf,3,10
[Breakups] Me [00 M/F] with my ___ [00 M/F] duration short-description,00,M,00,M,,1,1
Me [22F] with my ___ [22M] short term relationship. How to move on without closure?,22,F,22,M,,1,13
My [28 M] uncertainty with my gf/ex [25 F] of 6 years relationship dealing with infidelity and trust.,28,M,25,F,,4,18
Me [43F] with my best fried [43F] 7+ years her mother is dying and I don't know if I can be there,43,F,43,F,mother,16,12
Is it worth ending my [26F] relationship w boyfriend [28M] because I'm unhappy with our living situation?,26,F,28,M,boyfriend,1,1
I [M19] just ruined a really good friendship with a girl [F17] because I have feeling for her.,19,M,17,F,girl,2,5
Should I [26F] breakup with my bf [28M] because I'm unhappy with our home environment?,26,F,28,M,bf,44,25
I (M17) broke up half a year ago with my girlfriend (F16). We were different and that was the reason we broke up. Can you have a succesfull relationship with a different person than you?,17,M,16,F,girlfriend,1,1
Me [24 F] with my coworker/acquaintance [22 M/F] of 3 months asks a lot of questions and its annoying me.,24,F,22,M,,2,0
I (32F) am divorcing my beloved husband (34M) over lack of sex. How am I supposed to tell my family?,32,F,34,M,husband,226,174
my boyfriend [21M] just broke up with me [20F],20,F,21,M,boyfriend,1,2
I [30s m] no longer wish to have a close relationship with my parents [60s] but I don't want to cut them out completely.,30,M,60,,,1,8
Me [19M] and my girlfriend [19F] are going to different colleges next month and now we're on vacation together,19,M,19,F,girlfriend,1,1
[UPDATE] I'm [23F]having a bit of an issue regarding my mother[40sF] due to some last minute screw-ups from trusting my family. I now have my roommate [24] who will now be stuck in a situation with me. What do I do to fix this?,23,F,40,F,mother,1,1
my boyfriend [21M] cheated on me and broke up with me [20F],20,F,21,M,boyfriend,2,34
Me [26 M] with my Girlfriend [22 F] doesn't want to go to my best friends party cause they are girls,26,M,22,F,girlfriend,2,8
I (37/F) don't want to deal with my fiance (48/M) losing his job again,37,F,48,M,fiance,9,31
Me [48M] with my wife [48F] married 28 years has fallen out of love with me.,48,M,48,F,wife,13,23
Me [19M] and my girlfriend [19F] are going to different colleges next month. Now we're on vacation together and she's been very distant,19,M,19,F,girlfriend,1,4
My parents [40s/50s M/F] have told me [21 M] while on holiday abroad that they don't like who I am and have been abusive I don't know if I should fly home or not.,21,M,40,M,,26,15
I [18m] met a girl [17] on a party and im too scared to go for a date,18,M,17,F,girl,2,5
I [22 F] am dating my ex's friend [22 M],22,F,22,M,friend,1,1
[Breakups] I (26M) was just broken up with by my fiancee (26F) after some bad career moves. Not sure how to move on...,26,M,26,F,,1,1
Me [20 F] with my boyfriend [24 M] been going out nearly 2 years graduated uni with the plan of moving in together in the next year he has been offered a job that makes this impossible. So need help from people who have been or are in Long distance relationships!,20,F,24,M,boyfriend,1,1
My ex (F20) of 2 years left me (m20) for one of her coworkers. We still live together. How do I stop myself from going crazy?,20,M,20,F,,3,13
I'm [24m] in love with a girl [22f] who is cheating on her boyfriend with me,24,M,22,F,girl,1,3
My (22f) Cousin (18f) seems to think the whole world is against her,22,F,18,F,cousin,1,1
Me [20 F] with my boyfriend [24 M] been going out nearly 2 years graduated uni with the plan of moving in together in the next year he has been offered a job that makes this impossible. So need help from people who have been or are in Long distance relationships!,20,F,24,M,boyfriend,1,2
My [24 F] brother [20 M] is abusing drugs using our dad and encouraging our recovering alcoholic mother to drink again. What do I do?,24,F,20,M,brother,3,2
I'm [24m] in love with a girl [22f] who is cheating on her boyfriend with me.,24,M,22,F,girl,0,51
My gf [18f] and I [18m] are going to embark on a long distance relationship advice/tips?,18,M,18,F,gf,1,5
My boyfriend [26M] did a 6 week training program in the UK and came back with a British accent. I'm [25F] put off but not sure if I'm just being petty.,25,F,26,M,boyfriend,20,31
My (26F) boyfriend (25M) only dated me for a bet.,26,F,25,M,boyfriend,5,5
My (22f) Cousin (18f) thinks the whole world is against her,22,F,18,F,cousin,1,8
Me [25F] with my Friend [23M] said something I really disliked and I don't know how I should handle it,25,F,23,M,friend,15,17
I [17M] am in love with the GM of my weekly D&amp;D group [32F]. How do I tell her?,17,M,32,F,,1,27
Me [20M] with my first girlfriend [20F] of 6 months She and our relationship are wonderful but I think I'm burned out the spark isn't there anymore and need advice,20,M,20,F,girlfriend,1,3
I [24M] am struggling to get over my [20F] Girlfriends past I know it's an issue on my part and I'm wanting to get over it.,24,M,20,F,,1,1
Me [36 F] with my [50?F and 39 M] bosses of ~1 year are questioning happy hour don't realize we're trying to get pregnant,36,F,50,F,,96,67
I constantly notice the same very common model of car my new ex girlfriend [18F] has on the road and it trips me [18M] out and makes me think of her how can I not make this happen/ have less of an impact ?,18,M,18,F,girlfriend,0,3
My [25F] boyfriend [25M] subscribed to hot girls on YouTube,25,F,25,M,boyfriend,1,7
My (20F) friend (24M) frequently calls me beautiful and hits on me despite being in a relationship,20,F,24,M,friend,0,6
I [24 M] am unsure about my situation with a Tinder date [23 F] after a month. Should I continue seeing where things go?,24,M,23,F,,11,7
Should I[19F] apologize to my boyfriend[21M] for how I reacted,19,F,21,M,boyfriend,1,3
Me [27 M] seeking advice on what to do with my ex [27 F] together for 3 years friends for 5 prior getting serious. When to seek legal action?,27,M,27,F,,1,1
My boyfriend [m26] accuses me [f24] of allowing guys to comment on my Instagram photos.,24,F,26,M,boyfriend,1,1
I [24M] am really struggling to get over my jealously in regards to my [20F] girlfriends past.,24,M,20,F,,0,29
Am I [18F] justified in being upset with my friend [18F] over changing our plans last minute?,18,F,18,F,friend,1,13
Me [32 M] with my wife [40 F] 1 1/2 years am in a verbal emotional and physically abusive relationship and not sure what to do,32,M,40,F,wife,74,130
Should I [25 F] wait around for someone[25 M] I really like but is going through a major bout of depression?,25,F,25,M,,2,5
My [24M] girlfriend[24F] is extremely deadpan and hard to read. I can't tell if the relationship is going well or not!,24,M,24,F,girlfriend,1,1
Am I[18F] inconsiderate for not wanting my boyfriend [18M] to go on an exchange year?,18,F,18,M,boyfriend,1,3
I (22f) think my sister (24f) is manipulating people by pretending to be sick. Help.,22,F,24,F,sister,1,1
Things are finally over between me [24M] and my ex [23F] after 3.5 years on and off huge fear about being single.,24,M,23,F,,1,2
Me [21 M] feeling pressured by GF [22 F] to finish inside her during sex,21,M,22,F,gf,89,107
My [24M] girlfriend [24F] is extremely deadpan and hard to read. It's hard for me to tell how the relationship is going.,24,M,24,F,girlfriend,3,7
My Girlfriend [19F] doesn't let Me [19M] go through her phone although she constantly goes through mine?,19,M,19,F,girlfriend,93,67
I [24M] am considering leave my girlfriend [23F],24,M,23,F,girlfriend,1,1
My [32F] husband [34M] of 5 years doesn't want us to get a dog,32,F,34,M,husband,0,15
How can I (24/f) deal with seeing someone who used me for an affair (35/m) at work frequently?,24,F,35,M,,3,11
Me [18M] and my girlfriend M[18F] of over a year took a break for a week.,18,M,18,F,girlfriend,1,1
Me [24F] with my father [middle-aged] got in a fight today over a racist comment and I want to patch things up,24,F,,M,father,4,18
Don't know how to help or deal with my [26F] younger brother [20M] right now.,26,F,20,M,brother,1,2
Do I [18 f] give my father [~48 m] closure over me leaving home?,18,F,48,M,father,1,1
My [21F] coworker [23F] complained to our boss about me... Not sure if I should confront her.,21,F,23,F,,1,10
Me [35 M] with my wife [30F] together 7.5 years divergence of priorities and goals not sure what to do. I want her to be happy but I want to be happy too.,35,M,30,F,wife,5,18
Do I [18f] give my dad [48m] closure even if it means just insulting me?,18,F,48,M,dad,1,5
my f(19) boyfriend m(18) of 3 years got a new dog without saying anything,19,,18,M,boyfriend,6,7
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I'm [23M] starting to like my friend [22F] more than a friend and I don't know what to do.,23,M,22,F,friend,2,5
Me [27 M] with my co-worker [24 F] 2.5 months. I have a crush on her but I do not think she likes me. I care her opinion too much and it is really weighing on me and putting me in a bad place.,27,M,24,F,crush,1,1
I (17M) like this girl (17F) that used to like me and I don't know if she feels the same anymore. I've fallen for her and don't know what to do.,17,M,17,F,girl,1,1
I [24f] feel like I am being too aloof towards my boyfriend [23m],24,F,23,M,boyfriend,1,3
Me [26 F] with my boyfriend [28 M] 2.5 years. He's about to get a higher paying job. What do we do about rent?,26,F,28,M,boyfriend,1,23
My [30M] wife [25F] of two years found a text to a friend of mine and is furious,30,M,25,F,wife,1163,287
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am feeling bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am starting to feel bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am starting to feel bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am starting to feel bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I [18F] am starting to feel bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,0
I (24F) am back together with my ex (30M) and am having trouble getting over his *secret* relationships in between the break.,24,F,30,M,,2,6
I [18F] am starting to feel bitter towards my boyfriend [19M] because he no longer uses words of affirmation.,18,F,19,M,boyfriend,1,5
My (33f) estranged friend (33m) having a tough time and wants to pick up friendship again is it too cruel to say no?,33,F,33,M,friend,118,30
I [27 F] scared a guy [25 M] away...is it possible to get him to give me a second chance and how?,27,F,25,M,guy,0,7
I [23 F] caught my GF [21 F] of 2 years in several lies about who she was meeting up with recently,23,F,21,F,gf,7,3
Me (F25) and my work location administrator (F75) are at odds can I cut the tension?,25,F,75,F,,1,1
Me [18 M] with my GF [18 F] I'm agnostic and she's Christian.,18,M,18,F,gf,1,14
How do I [F22] tell my boyfriend of 3 months [M22] that I'm locked into a lease with an ex?,22,F,22,M,boyfriend,1,8
My [21F] boyfriend [25M] of two years is homeless and unemployed. I don't know what to do,21,F,25,M,boyfriend,2,21
My mother (47F) won't let me (18F) live as freely as i'd like.,18,F,47,F,mother,1,1
Me (25F) and the administrator (76F) are at odds how do I cut the tension and save my career?,25,F,76,F,,5,2
My (27m) girlfriend (23f) of one month lied about history with guy friend. Said she did it to stop me from getting upset.,27,M,23,F,girlfriend,1,1
I [31 M] don't feel as though I have a girlfriend although I'm in a LDR with [26 F] what to do?,31,M,26,F,girlfriend,1,2
I (17M) like a cute girl (17M) who used to like me for three years but don't know what to do about it.,17,M,17,F,girl,2,1
My mother (47F) wont let me (18F) love as freely as i'd like?,18,F,47,F,mother,2,8
I [19 F] had a somewhat traumatic almost-first-time. Friends [19-21 Fs] are now mocking me and I don't know how to react to any of this.,19,F,19,F,,1,10
Im [23F] concerned by my friend's [23M] promiscuity following his break up.,23,F,23,M,,3,4
Me [35 M] breakup with girl friend_ [29 F] of 8 months,35,M,29,F,girl,1,1
I [25 F] just starting seeing someone [26 M] who I feel really good about. I have a terrible track record and tend to push men away. How can I be better?,25,F,26,M,,17,28
How do I [21 M] know that she[20 F] is into me or just using me?,21,M,20,F,,1,1
how do i (18f) help get my boyfriend (21m) off of his phone more frequently?,18,F,21,M,boyfriend,1,1
I (32/M) have developed feelings for on/off FWB (28/F) - what to do?,32,M,28,F,,2,3
Me [19 M] with my GF[22 F]. Ideas for flashing,19,M,22,F,gf,0,1
How do I [21 M] know that she[20 F] is into me or just using me?,21,M,20,F,,1,9
I[23M] disappointed my boyfriend[30M] today...,23,M,30,M,boyfriend,1,22
Me [26 F] with my Mother [55 F] are incompatible?,26,F,55,F,mother,1,6
Weird girl (18/19F) won't leave me (19F) alone,19,F,18,F,girl,1,0
I [19M] don't know how to deal with my brother [15M].,19,M,15,M,brother,1,1
I [M 16] ask a girl [F 16] to hangout got rejected. Should I apologize?,16,M,16,F,girl,1,16
Me [18 M] with my girlfriend [18 F] of a little under 3 months has very bad self image issues.,18,M,18,F,girlfriend,1,0
Should I [26F] ask to define the 3-month relationship with [22M] before we have sex?,26,F,22,M,,1,8
My (25f) boyfriend (30m) and I are having an argument over my birthday. We haven't spoken to each other since last night. Am I overreacting? And how do we resolve this?,25,F,30,M,boyfriend,19,21
Me [16 M] and my girlfriend [16 F] are both moving away; what can I buy as a going away present?,16,M,16,F,girlfriend,1,0
Me [18 M] with my girlfriend [18 F] of a little under 3 months has very bad self image issues.,18,M,18,F,girlfriend,1,2
Girls... Me (24M) asked my girlfriend (23F) something I regret and her answer is messing with my head should I believer her?,24,M,23,F,girlfriend,2,27
My (24M) Girlfriend (20F) of 2 years split up with me this evening because she's not happy but not sure why.,24,M,20,F,girlfriend,2,2
My boyfriend (28) of 1 year broke up with me(22) out of no where. I am really confused and don't know how to let go?,22,,28,M,boyfriend,9,5
Love(28f) of my(30m) life ripped my heart out and dumped me after 5 years.,28,F,30,M,,0,4
Me [25] and new girlfriend [21] of about 2 months broken up by her choice due to "gut feeling" what to tell her...,25,,21,F,girlfriend,5,8
I [24F] managed to get us an awesome house for discounted rate despite my bfs [27M] efforts to sabotage it.,24,F,27,M,,1,9
Is he [35M] stringing my friend [35F] along?,35,M,35,F,friend,2,5
I F[18] cannot seem to let go of my ex M[20],18,,20,,,1,0
